call_id,topic,tone,customer_text
CALL20250915-1772,account_closing,neutral,Mr. Verma: I’d like to close my savings account ending 2264. Tell me the exact process and any charges involved. There are no active auto-debits that I know of; kindly verify and let me know if I must visit a branch. Kindly confirm the figures and timelines. I need the details so I can decide. Provide the exact steps and any reference numbers.
CALL20250915-1773,loan_approval_status,polite,Ms. Raina: I filed a loan application 01-Sep-2025 with ID APP942850. What is the current approval status and expected timeline? Thanks in advance for your support. Kindly guide me through the process and email a summary as well. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. Please share a ticket number for reference.
CALL20250915-1774,policy_cancellation,polite,Mr. Gupta: I want to cancel my policy POL86601914 and understand the refund rules. Tell me the procedure and timelines. Could you pls help me with this? I’d really appreciate it. Pls guide me through the process and email a summary as well. Pls share steps & TAT. Email also ok. Please share a ticket number for reference.
CALL20250915-1775,loan_inquiry,polite,"Ms. Roy: I’m exploring a personal loan around ₹50000. What would be the interest rate, EMI, and tenure options? My monthly budget for EMI is about ₹1675, and I’m fine with a tenure up to 60 months. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers."
CALL20250915-1776,card_block_unblock,polite,"Ms. Roy: My card ending 8698 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I’m ready to verify via OTP; if replacement is needed, tell me the fee and delivery timeline. Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. Provide the exact steps and any reference numbers. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1777,insurance_new_policy,harsh,"Mr. Pillai: I’m considering a term insurance plan for ₹75000 sum assured. Share options, premium, and riders. If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My registered mobile ends with 2517."
CALL20250915-1778,insurance_new_policy,aggressive,"Ms. Roy: I’m considering a term insurance plan for ₹75000 sum assured. Share options, premium, and riders. I’ve repeated this multiple times; I want action now. Stop pushing generic updates and fix it. Pls share steps & TAT. Email also ok."
CALL20250915-1779,loan_inquiry,harsh,"Ms. Raina: I’m exploring a personal loan around ₹50000. What would be the interest rate, EMI, and tenure options? If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Keep it short and specific."
CALL20250915-1780,account_closing,neutral,Mr. Singh: I’d like to close my savings account ending 5313. Tell me the exact process and any charges involved. I need the details so I can decide. Kindly confirm the figures and timelines. Kindly confirm by email and SMS. Please share a ticket number for reference.
CALL20250915-1781,card_block_unblock,frustrated,Mr. Pillai: My card ending 4376 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I have been waiting longer than expected and it’s inconvenient. This delay is causing issues for my plans. Pls share steps & TAT. Email also ok. I prefer communication by SMS for quick updates.
CALL20250915-1782,policy_renewal,frustrated,Mr. Singh: My policy POL43636102 is due for renewal next week. Explain renewal steps and if any grace period applies. I have been waiting longer than expected and it’s inconvenient. Pls expedite and keep me posted. Pls share steps & TAT. Email also ok.
CALL20250915-1783,account_closing,frustrated,Mr. Banerjee: I’d like to close my savings account ending 4584. Tell me the exact process and any charges involved. Pls expedite and keep me posted. This delay is causing issues for my plans. Pls share steps & TAT. Email also ok.
CALL20250915-1784,card_activation,polite,Ms. Menon: My new credit card ending 1561 arrived. Please instruct me on activation and initial PIN setup. Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Keep it short and specific. I prefer communication by SMS for quick updates.
CALL20250915-1785,card_activation,neutral,"Ms. Patel: My new credit card ending 8771 arrived. Please instruct me on activation and initial PIN setup. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. Keep it short and specific. If needed, I can visit the branch on 09-Sep-2025."
CALL20250915-1786,policy_cancellation,polite,Ms. Menon: I want to cancel my policy POL95431941 and understand the refund rules. Tell me the procedure and timelines. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Kindly confirm by email and SMS. Please share a ticket number for reference.
CALL20250915-1787,card_activation,frustrated,Ms. Chawla: My new credit card ending 5836 arrived. Please instruct me on activation and initial PIN setup. I have been waiting longer than expected and it’s inconvenient. This delay is causing issues for my plans. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 07-Sep-2025.
CALL20250915-1788,policy_cancellation,polite,Ms. Menon: I want to cancel my policy POL50676423 and understand the refund rules. Tell me the procedure and timelines. Could you pls help me with this? I’d really appreciate it. Thanks in advance for your support. Pls share steps & TAT. Email also ok. My email on record is verified; last update was on 25-Aug-2025.
CALL20250915-1789,insurance_new_policy,frustrated,"Ms. Roy: I’m considering a term insurance plan for ₹250000 sum assured. Share options, premium, and riders. This delay is causing issues for my plans. Please expedite and keep me posted. Keep it short and specific."
CALL20250915-1790,account_closing,frustrated,Mr. Iyer: I’d like to close my savings account ending 6948. Tell me the exact process and any charges involved. Pls expedite and keep me posted. I have been waiting longer than expected and it’s inconvenient. Pls share steps & TAT. Email also ok. My registered mobile ends with 6013.
CALL20250915-1791,loan_closure,polite,Mr. Khan: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 01-Aug-2025.
CALL20250915-1792,policy_renewal,polite,Ms. Patel: My policy POL64430214 is due for renewal next week. Explain renewal steps and if any grace period applies. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. Kindly confirm by email and SMS. My email on record is verified; last update was on 02-Sep-2025.
CALL20250915-1793,policy_renewal,neutral,Ms. Raina: My policy POL66840037 is due for renewal next week. Explain renewal steps and if any grace period applies. I need the details so I can decide. Pls share the exact steps and any documents required. Pls share steps & TAT. Email also ok. My email on record is verified; last update was on 11-Sep-2025.
